_id,CREATIONDATE,ADDRESS,CATEGORY,CLOSEDDATETIME,DESCRIPTION,DAYS_TO_CLOSE,CLEANED_ADDRESS,geometry,OBJECTID,NEIGHBORHD,WORKGROUP,Status
1395,2025-06-21T00:00:00Z,"5026 W MARION ST, MILWAUKEE, WI, 53216-1336",BROKEN BRANCH DOWN - BLOCKING SIDEWALK,2025-06-23T00:00:00Z,TREE FELL BLOCKING SIDEWALK,2,"5026 W MARION ST, MILWAUKEE, WI, 53216-1336","c(-87.976669551794, 43.09557914878)",84,LINCOLN CREEK,4,CLOSED
1396,2025-06-21T00:00:00Z,"3819 S KANSAS AV, MILWAUKEE, WI, 53207-4083",BROKEN BRANCH DOWN - NOT BLOCKING,2025-06-23T00:00:00Z,PLEASE CUT THE WHOLE TREE DOWN. WE HAVE REQUESTED THIS BEFORE. IT DAMAGES  OUR CARS AND OUR PROPERTY EVERY YEAR. PLEASAE CUT IT DOWN,2,"3819 S KANSAS AV, MILWAUKEE, WI, 53207-4083","c(-87.887462884135, 42.975149807974)",160,TIPPECANOE,6,CLOSED
1397,2025-06-21T00:00:00Z,"5300 W BLUE MOUND RD, MILWAUKEE, WI, 53208-3010",ALL OTHER SIGNS,NA,SCHOOL SIGN AT ABOUT 5350 W BLUEMOUND IN FRONT OF DUGOUT 54 IS MISSING BOTTOM BOLT AND SWINGING IN THE WIND,46,"5300 W BLUE MOUND RD, MILWAUKEE, WI, 53208-3010","c(-87.980171678579, 43.036787725537)",154,STORY HILL,6,OPEN
1398,2025-06-21T00:00:00Z,"1423 N 38TH ST, MILWAUKEE, WI, 53208-2327",WEEDS AND TALL GRASS COMPLAINT,2025-06-23T00:00:00Z,THE LOT ADJACENT TO 1423 N 38TH ON THE SOUTH END HAS TALL GRASS & GARBAGE.,2,"1423 N 38TH ST, MILWAUKEE, WI, 53208-2327","c(-87.961034620163, 43.049327387963)",176,WASHINGTON PARK,1,CLOSED
1399,2025-06-21T00:00:00Z,"3122 S 68TH ST, MILWAUKEE, WI, 53219-4001",ROOMING HOUSE,NA,SEVERAL ROOMS BEING RENTED OUT 2ND FLOOR. WAS FORMERLY AIR BNB NOW AN UNREGISTERED ROOMING HOUSE 3 ADULTS INCLUDING ME HERE. LANDLORDS WILL DENY IT.,46,"3122 S 68TH ST, MILWAUKEE, WI, 53219-4001","c(-87.99741501361, 42.987805936946)",61,HAWLEY FARMS,6,OPEN
1400,2025-06-21T00:00:00Z,"2028 E RUSK AV, MILWAUKEE, WI, 53207-2527",BROKEN BRANCH DOWN - BLOCKING SIDEWALK,2025-06-22T00:00:00Z,TREE FELL   PORCH ON SIDEWALK,1,"2028 E RUSK AV, MILWAUKEE, WI, 53207-2527","c(-87.884465180284, 42.990840353533)",8,BAY VIEW,6,CLOSED
1401,2025-06-21T00:00:00Z,"3288 S ILLINOIS AV, MILWAUKEE, WI, 53207-3033",BRANCHES OR BUSHES BLOCKING STREET LIGHT,2025-06-23T00:00:00Z,"ALSO BRANCHES EXTENDING INTO YARD, HOPING SOME LIMBS COULD BE TRIMMED ESPECIALLY NEAR MY HOUSE AND THE PINES IN MY YARD. THANKS!!",2,"3288 S ILLINOIS AV, MILWAUKEE, WI, 53207-3033","c(-87.874534804316, 42.984688581426)",39,FERNWOOD,6,CLOSED
1402,2025-06-21T00:00:00Z,"124 W RESERVOIR AV, MILWAUKEE, WI, 53212-3726",BROKEN BRANCH DOWN - NOT BLOCKING,2025-06-23T00:00:00Z,"IN PARKING LANE, 15 FT LONG, 4 IN THICK, CAN BE DRIVEN AROUND EASILY",2,"124 W RESERVOIR AV, MILWAUKEE, WI, 53212-3726","c(-87.912125041667, 43.055358125388)",12,BREWER'S HILL,6,CLOSED
1403,2025-06-21T00:00:00Z,"3401 N 98TH ST, MILWAUKEE, WI, 53222-3413",TRIM CITY TREE,NA,TREE IS ENCROACHING ON ELECTRICAL LINES BOTH DIRECTLY OVERHEAD AS WELL AS LINE TO HOUSE.,46,"3401 N 98TH ST, MILWAUKEE, WI, 53222-3413","c(-88.035770853998, 43.080652571786)",46,GOLDEN VALLEY,6,OPEN
1404,2025-06-21T00:00:00Z,"3012 S ELLEN ST, MILWAUKEE, WI, 53207-2942",BROKEN BRANCH DOWN - BLOCKING STREET,2025-06-22T00:00:00Z,TREE BLOCKING STREET,1,"3012 S ELLEN ST, MILWAUKEE, WI, 53207-2942","c(-87.886907918326, 42.988751164167)",8,BAY VIEW,6,CLOSED
1405,2025-06-21T00:00:00Z,"633 S 69TH ST, MILWAUKEE, WI, 53214-1619",BROKEN BRANCH HANGING OVER STREET,2025-06-23T00:00:00Z,CITY TREE IN FRONT OF HOUSE HAS BIG BRANCH HANGING INTO THE STREET.,2,"633 S 69TH ST, MILWAUKEE, WI, 53214-1619","c(-87.998929707333, 43.025252550386)",74,JOHNSON'S WOODS,6,CLOSED
1406,2025-06-21T00:00:00Z,"5870 N 69TH ST, MILWAUKEE, WI, 53218-1810",NO ELECTRICITY,NA,"ELECTRICITY NOT WORKING, LANDLORD WILL NOT DO ANYTHING",46,"5870 N 69TH ST, MILWAUKEE, WI, 53218-1810","c(-87.996898520736, 43.124673489074)",149,SILVER SPRING,6,OPEN
1407,2025-06-21T00:00:00Z,"5018 N 24TH PL, MILWAUKEE, WI, 53209-5616",BROKEN BRANCH DOWN - BLOCKING STREET,2025-06-23T00:00:00Z,NA,2,"5018 N 24TH PL, MILWAUKEE, WI, 53209-5616","c(-87.9424469955, 43.108810737314)",85,LINCOLN PARK,6,CLOSED
1408,2025-06-21T00:00:00Z,"2337 E OKLAHOMA AV, MILWAUKEE, WI, 53207-2909",BROKEN BRANCH DOWN - NOT BLOCKING,2025-06-23T00:00:00Z,LARGE LIMB FELL OFF THE STREET TREE. NOT BLOCKING ANYTHING,2,"2337 E OKLAHOMA AV, MILWAUKEE, WI, 53207-2909","c(-87.880388809312, 42.987893150648)",39,FERNWOOD,6,CLOSED
1409,2025-06-21T00:00:00Z,"4750 N 72ND ST, MILWAUKEE, WI, 53218-4814",BROKEN BRANCH DOWN - NOT BLOCKING,2025-06-23T00:00:00Z,BRANCH ON SPEED HUMP,2,"4750 N 72ND ST, MILWAUKEE, WI, 53218-4814","c(-88.001631613822, 43.104126175448)",26,COLUMBUS PARK,6,CLOSED
1410,2025-06-21T00:00:00Z,"5151 N 87TH ST, MILWAUKEE, WI, 53225-0000",BROKEN BRANCH DOWN - BLOCKING STREET,2025-06-23T00:00:00Z,BLOCKING STREET,2,"5151 N 87TH ST, MILWAUKEE, WI, 53225-0000","c(-88.021995028491, 43.111331007961)",171,VOGEL PARK,6,CLOSED
1411,2025-06-21T00:00:00Z,"3430 N 48TH ST, MILWAUKEE, WI, 53216-3348",ELECTRONIC WASTE,NA,DPW CAME OUT A COUPLE DAYS AGO I SAW BUT NOTHING HAD BEEN DONE. I HAVE TO PICK UP BOXES OUT OF THE STREET DAILY. THERE ARE PIECES OF TRASH ALL OVER THE SIDE WALKS. THIS HOUSEHOLD HAS A MESS OF TRASH OUTSIDE !! PLEASE REINFORCE BEFORE IT GETS WORSE.,46,"3430 N 48TH ST, MILWAUKEE, WI, 53216-3348","c(-87.973365657019, 43.081842341033)",155,SUNSET HEIGHTS,6,OPEN
1412,2025-06-21T00:00:00Z,"5202 W TOWNSEND ST, MILWAUKEE, WI, 53216-3232",BROKEN BRANCH DOWN - BLOCKING SIDEWALK,2025-06-23T00:00:00Z,ON SIDEWALK,2,"5202 W TOWNSEND ST, MILWAUKEE, WI, 53216-3232","c(-87.978658661236, 43.081864511167)",52,GRASSLYN MANOR,6,CLOSED
1413,2025-06-21T00:00:00Z,"3832 N 3RD ST, MILWAUKEE, WI, 53212-1109",OTHER ANIMAL PROBLEM,NA,"SEAGULLS ARE A NUISANCE! 
LARGE SWARM OF THEM POOP ON EVERYTHING… 
CAN’T OPEN MY WINDOWS WITHOUT SMELLING SEAGULL POOP… DEAD BIRDS ON STREET… CAN’T SPEND TIME OUTSIDE WITH RISK OF AVIAN DISEASE AND BEING POOPED ON",46,"3832 N 3RD ST, MILWAUKEE, WI, 53212-1109","c(-87.912181619514, 43.086285294539)",182,WILLIAMSBURG,4,OPEN
1414,2025-06-21T00:00:00Z,"8904 W CENTER ST, MILWAUKEE, WI, 53222-4623",AREA DARK,2025-06-22T00:00:00Z,"LIGHTS ON 89TH STREET IS OUT, THEY ARE ALWAYS OUT",1,"8904 W CENTER ST, MILWAUKEE, WI, 53222-4623","c(-88.023954382177, 43.068098869672)",113,MOUNT MARY,6,CLOSED
1415,2025-06-21T00:00:00Z,"8602 W ARDEN PL, MILWAUKEE, WI, 53225-5114",BROKEN BRANCH DOWN - BLOCKING STREET,NA,MEDIUM SIZED BRANCHES BLOCKING THE STREET.,46,"8602 W ARDEN PL, MILWAUKEE, WI, 53225-5114","c(-88.020212616781, 43.100003243005)",87,LINDSAY PARK,6,OPEN
1416,2025-06-21T00:00:00Z,"3592 S 63RD ST, MILWAUKEE, WI, 53220-1363",BROKEN BRANCH DOWN - NOT BLOCKING,NA,THE BRANCHES ARE LOCATED ON SOUTH 63 STREET AND WARNIMONT AVENUE.  BETWEEN THE SIDEWALK AND THE STREET.,46,"3592 S 63RD ST, MILWAUKEE, WI, 53220-1363","c(-87.992096444588, 42.979129954697)",141,ROOT CREEK,6,OPEN
1417,2025-06-21T00:00:00Z,"1016 E HAMILTON ST, MILWAUKEE, WI, 53202-1531",MISSED COLLECTION: GARBAGE,NA,"MISSED COLLECTION DAY 4 TIMES IN LAST 2 MONTHS INCLUDING 5/8, 5/15 AND 6/20. WOULD LIKE TO UNDERSTAND THE ISSUE PLEASE. THANKS.",46,"1016 E HAMILTON ST, MILWAUKEE, WI, 53202-1531","c(-87.898816674901, 43.054660792954)",90,LOWER EAST SIDE,6,OPEN
1418,2025-06-21T00:00:00Z,"1014 E HAMILTON ST, MILWAUKEE, WI, 53202-1531",MISSED COLLECTION: GARBAGE,NA,"MISSED COLLECTION DAY 4 TIMES IN LAST 2 MONTHS INCLUDING 5/8, 5/15 AND 6/20. WOULD LIKE TO UNDERSTAND THE ISSUE PLEASE. THANKS.",46,"1014 E HAMILTON ST, MILWAUKEE, WI, 53202-1531","c(-87.8989188503, 43.054591306976)",90,LOWER EAST SIDE,6,OPEN
1419,2025-06-21T00:00:00Z,"1016 E HAMILTON ST, MILWAUKEE, WI, 53202-1531",GARBAGE SUPERVISOR NOTIFICATION,NA,"MISSED COLLECTION DAY 4 TIMES IN LAST 2 MONTHS INCLUDING 5/8, 5/15 AND 6/20-THE ENTIRE BLOCK. WHEN MISSED PASSERBYS ADD THEIR TRASH TO MY CART OVERFILLING IT. ALSO CARTS ON ENTIRE BLOCK WITH PILED UP TRASH ATTRACT RODENTS UNNECESSARILY. WOULD LIKE TO UNDERSTAND THE ISSUE PLEASE. THANKS.",46,"1016 E HAMILTON ST, MILWAUKEE, WI, 53202-1531","c(-87.898816674901, 43.054660792954)",90,LOWER EAST SIDE,6,OPEN
1420,2025-06-21T00:00:00Z,"3535 W ROOSEVELT DR, MILWAUKEE, WI, 53216-2558",MISSED COLLECTION: GARBAGE,NA,NA,46,"3535 W ROOSEVELT DR, MILWAUKEE, WI, 53216-2558","c(-87.958114532734, 43.089127430268)",140,ROOSEVELT GROVE,4,OPEN
1421,2025-06-21T00:00:00Z,"1014 E HAMILTON ST, MILWAUKEE, WI, 53202-1531",GARBAGE SUPERVISOR NOTIFICATION,NA,"MISSED COLLECTION DAY 4 TIMES IN LAST 2 MONTHS INCLUDING 5/8, 5/15 AND 6/20-THE ENTIRE BLOCK. WHEN MISSED PASSERBYS ADD THEIR TRASH TO MY CART OVERFILLING IT. ALSO CARTS ON ENTIRE BLOCK WITH PILED UP TRASH ATTRACT RODENTS UNNECESSARILY. WOULD LIKE TO UNDERSTAND THE ISSUE PLEASE. THANKS.",46,"1014 E HAMILTON ST, MILWAUKEE, WI, 53202-1531","c(-87.8989188503, 43.054591306976)",90,LOWER EAST SIDE,6,OPEN
1422,2025-06-21T00:00:00Z,"3724 N 37TH ST, MILWAUKEE, WI, 53216-3008",BROKEN BRANCH HANGING - OTHER,NA,REPORT OF A LARGE TREE BRANCH HANGING OVER VEHICLES.  OPERATOR CONTACTED M. CRITTON.,46,"3724 N 37TH ST, MILWAUKEE, WI, 53216-3008","c(-87.95939612573, 43.084951314649)",140,ROOSEVELT GROVE,4,OPEN
1423,2025-06-21T00:00:00Z,"5808 W MORGAN AV, MILWAUKEE, WI, 53220-1440",BROKEN BRANCH DOWN - NOT BLOCKING,2025-06-22T00:00:00Z,"LARGE BOUGH BROKEN, ON GROUND, BUT ALSO STILL ATTACHED TO TRUNK. 12 INCHES THICK, OVER 15 FEET LONG, IN ROAD BUT CAN BE DRIVEN AROUND.",1,"5808 W MORGAN AV, MILWAUKEE, WI, 53220-1440","c(-87.987000750372, 42.981439755755)",91,LYONS PARK,6,CLOSED
1424,2025-06-21T00:00:00Z,"6700 N 107TH ST, MILWAUKEE, WI, 53224-5008","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,46,"6700 N 107TH ST, MILWAUKEE, WI, 53224-5008","c(-88.044799504822, 43.13948992786)",94,MAPLE TREE,6,OPEN
1425,2025-06-21T00:00:00Z,"5800 W MORGAN AV, MILWAUKEE, WI, 53220-1440",BROKEN BRANCH DOWN - BLOCKING STREET,2025-06-22T00:00:00Z,BROKEN BRANCH DOWN BLOCKING STREET,1,"5800 W MORGAN AV, MILWAUKEE, WI, 53220-1440","c(-87.986803608009, 42.981446377459)",91,LYONS PARK,6,CLOSED
1426,2025-06-21T00:00:00Z,"5560 N 34TH ST, MILWAUKEE, WI, 53209-4753",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,THERE’S CUT UP BRANCHES THROWN BACK BY THE ALLEY AND IS ALSO ENCROACHING INTO ALLEY MAKING IT HARD TO GET THROUGH,46,"5560 N 34TH ST, MILWAUKEE, WI, 53209-4753","c(-87.954705445075, 43.118704149089)",124,OLD NORTH MILWAUKEE,4,OPEN
1427,2025-06-21T00:00:00Z,"5553 N 34TH ST, MILWAUKEE, WI, 53209-4752",WEEDS AND TALL GRASS COMPLAINT,NA,OVERGROWN WEEDS ALL THROUGH THE BACK YARD,46,"5553 N 34TH ST, MILWAUKEE, WI, 53209-4752","c(-87.955405585447, 43.11855780106)",124,OLD NORTH MILWAUKEE,4,OPEN
1428,2025-06-21T00:00:00Z,"2960 N HACKETT AV, MILWAUKEE, WI, 53211-3442",GARBAGE CART: DAMAGED,NA,ANIMAL HAS CHEWED A HOLE THROUGH THE TOP OF THE RECEPTACLE,46,"2960 N HACKETT AV, MILWAUKEE, WI, 53211-3442","c(-87.876455265971, 43.07232791701)",166,UPPER EAST SIDE,6,OPEN
1429,2025-06-21T00:00:00Z,344 E ROSEDALE AV,RATS OR RAT HARBORAGE,NA,RAT BURROWS IN RETAINING WALL IN ALLEY OF 300 BLOCK OF EAST ROSEDALE AVENUE,46,"344 E ROSEDALE AV, MILWAUKEE, WI","c(-87.905484059782, 42.995454633141)",8,BAY VIEW,6,OPEN
1430,2025-06-21T00:00:00Z,"2960 N HACKETT AV, MILWAUKEE, WI, 53211-3442",RECYCLING CART: DAMAGED,NA,ANIMAL HAS CHEWED THROUGH THE TOP OF THE RECEPTACLE AND AROUND THE SIDES WHERE THE LID CLOSES,46,"2960 N HACKETT AV, MILWAUKEE, WI, 53211-3442","c(-87.876455265971, 43.07232791701)",166,UPPER EAST SIDE,6,OPEN
1431,2025-06-21T00:00:00Z,"5808 W MORGAN AV, MILWAUKEE, WI, 53220-1440",TREE OR BRANCH DOWN,2025-06-21T00:00:00Z,TREE BRANCH DOWN BLOCKING ENTIRE STREET STILL ATTACHED TO THE TREE NO CARS CAN PASS,0,"5808 W MORGAN AV, MILWAUKEE, WI, 53220-1440","c(-87.987000750372, 42.981439755755)",91,LYONS PARK,6,CLOSED
1432,2025-06-21T00:00:00Z,"8149 W KATHRYN AV, MILWAUKEE, WI, 53218-3640",GARBAGE CART: DAMAGED,NA,"BROKEN LID, PLUS THIS IS NOT MY ORIGINAL BIN BECAUSE MINE HAD MY ADDRESS ON IT",46,"8149 W KATHRYN AV, MILWAUKEE, WI, 53218-3640","c(-88.012946931651, 43.108637022371)",89,LONG VIEW,6,OPEN
1433,2025-06-21T00:00:00Z,"2057 W LAYTON AV, 1, MILWAUKEE, WI, 53221-2702",JUNK VEHICLE ON PRIVATE PROPERTY,NA,VEHICLE WITH CRUSHED FRONT END IN PARKING SPOT IN ALLEY AND LEAKING TRANSMISSION FLUID,46,"2057 W LAYTON AV, 1, MILWAUKEE, WI, 53221-2702","c(-87.939948517801, 42.959029103145)",20,CASTLE MANOR,6,OPEN
1434,2025-06-21T00:00:00Z,"2023 N PALMER ST, MILWAUKEE, WI, 53212-3217","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,SECOND REQUEST,46,"2023 N PALMER ST, MILWAUKEE, WI, 53212-3217","c(-87.910146661061, 43.057097244569)",12,BREWER'S HILL,6,OPEN
1435,2025-06-21T00:00:00Z,"506 E CENTER ST, MILWAUKEE, WI, 53212-2957",MISSED COLLECTION: GARBAGE,NA,SHOULD IT ALWAYS BE PUT AT CURB? IT KEEPS GETTING MISSED,46,"506 E CENTER ST, MILWAUKEE, WI, 53212-2957","c(-87.905019450889, 43.067652114233)",138,RIVERWEST,3,OPEN
1436,2025-06-21T00:00:00Z,"2855 N 59TH ST, MILWAUKEE, WI, 53210-1505","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,46,"2855 N 59TH ST, MILWAUKEE, WI, 53210-1505","c(-87.986576039338, 43.071102566585)",143,SAINT JOSEPH,1,OPEN
1437,2025-06-21T00:00:00Z,"2020 N 51ST ST, MILWAUKEE, WI, 53208-1746",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,KITCHEN CABINET DEMO — 2 CABINET BOXES AND A COUNTERTOP,46,"2020 N 51ST ST, MILWAUKEE, WI, 53208-1746","c(-87.977234408249, 43.056425812215)",175,WASHINGTON HEIGHTS,6,OPEN
1438,2025-06-21T00:00:00Z,"1833 N 17TH ST, MILWAUKEE, WI, 53205-1605",RECYCLING CART NOT RETURNED TO STORAGE LOCATION,NA,CAN RECYCLE COME SOONER THAN 6/26? 1833 N 17TH STREET MILWAUKEE WI 53205 TAN HOUSE DUPLEX. RECYCLE NUMEROUS BOXES ALL ON SIDEWALK. CARTS ARE NOT IN FRONT OF 1833,46,"1833 N 17TH ST, MILWAUKEE, WI, 53205-1605","c(-87.934277322113, 43.054577015831)",163,TRIANGLE,2,OPEN
1439,2025-06-21T00:00:00Z,"5164 N 69TH ST, MILWAUKEE, WI, 53218-3912","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,46,"5164 N 69TH ST, MILWAUKEE, WI, 53218-3912","c(-87.997015615924, 43.111383352946)",56,HAMPTON HEIGHTS,6,OPEN
1440,2025-06-21T00:00:00Z,"2802 N 55TH ST, MILWAUKEE, WI, 53210-1559",DEAD ANIMAL,NA,DEAD ANIMAL PICK UP,46,"2802 N 55TH ST, MILWAUKEE, WI, 53210-1559","c(-87.981786284587, 43.069966483428)",143,SAINT JOSEPH,1,OPEN
1441,2025-06-20T00:00:00Z,"3958 N 22ND ST, 201",ALL OTHER SIGNS,NA,NEEDS A WARNING SIGN FACING SOUTHBOUND ON THE CONCRETE ISLAND OF TEUTONIA AND CAPITOL. ITS EASY TO RUN RIGHT INTO THE CONCRETE ISLAND AT NIGHT.,47,"3958 N 22ND ST, 201, MILWAUKEE, WI","c(-87.939110243665, 43.089359022253)",42,FRANKLIN HEIGHTS,4,OPEN
1442,2025-06-20T00:00:00Z,"10430 W LANCASTER AV, MILWAUKEE, WI, 53225-4025","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRUSH PILE,47,"10430 W LANCASTER AV, MILWAUKEE, WI, 53225-4025","c(-88.043125387301, 43.110562094073)",159,TIMMERMAN WEST,6,OPEN
1443,2025-06-20T00:00:00Z,"3430 W LINCOLN AV, MILWAUKEE, WI, 53215-0000",WEEDS AND TALL GRASS COMPLAINT,2025-06-20T00:00:00Z,TALL GRASS AND WEEDS. IT'S AN EYESORE TO THE NEIGHBORHOOD.,0,"3430 W LINCOLN AV, MILWAUKEE, WI, 53215-0000","c(-87.957486057634, 43.00334447669)",82,LAYTON PARK,6,CLOSED
1444,2025-06-20T00:00:00Z,"2862 N HARTUNG AV, MILWAUKEE, WI, 53210-1340","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,"BRUSH COLLECTION REQUEST, BUSH AND GARDEN TRIMMINGS. AT CURB BY TREE.",47,"2862 N HARTUNG AV, MILWAUKEE, WI, 53210-1340","c(-87.994136599821, 43.071163167744)",33,ENDERIS PARK,6,OPEN
1445,2025-06-20T00:00:00Z,3712 N 92ND ST,POTHOLES,2025-06-20T00:00:00Z,"2 POTHOLES, ONE FAIRLY LARGE AND DEEP, ON W LISBON AVE JUST EAST OF 92ND STREET ON THE EASTBOUND SIDE.  THE CONSTRUCTION ZONE HERE FUNNELS ALL TRAFFIC RIGHT OVER THE POTHOLE AND IT IS UNAVOIDABLE.  THIS IS THE SECOND TIME THESE POTHOLES HAVE OPENED UP AFTER HEAVY RAINS.",0,"3712 N 92ND ST, MILWAUKEE, WI","c(-88.027382580576, 43.084551204501)",79,KOPS PARK,6,CLOSED
1446,2025-06-20T00:00:00Z,"8139 N 100TH ST, MILWAUKEE, WI, 53224-2956",COLLECTION SCHEDULE - GARBAGE AND RECYCLING,NA,NA,47,"8139 N 100TH ST, MILWAUKEE, WI, 53224-2956","c(-88.034796960668, 43.165441431648)",130,PHEASANT RUN,6,OPEN
1447,2025-06-19T00:00:00Z,"3574 S 80TH ST, MILWAUKEE, WI, 53220-1016",AREA DARK,2025-06-20T00:00:00Z,DARK ON WARNIMONT ALL THE WAY TO 84TH STREET,1,"3574 S 80TH ST, MILWAUKEE, WI, 53220-1016","c(-88.012456338858, 42.97936167241)",139,ROLLING GREEN,6,CLOSED
1448,2025-06-19T00:00:00Z,"3666 S 78TH ST, MILWAUKEE, WI, 53220-1002",AREA DARK,2025-06-20T00:00:00Z,78TH STREET ALL THE WAY TO HOWARD AVE DARK,1,"3666 S 78TH ST, MILWAUKEE, WI, 53220-1002","c(-88.010003291075, 42.977727075563)",139,ROLLING GREEN,6,CLOSED
1449,2025-06-19T00:00:00Z,"1819 W HOLMES CT, MILWAUKEE, WI, 53221-3546","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",2025-06-20T00:00:00Z,BRUSH COLLECTION,1,"1819 W HOLMES CT, MILWAUKEE, WI, 53221-3546","c(-87.936867581651, 42.953615315703)",20,CASTLE MANOR,6,CLOSED
1450,2025-06-19T00:00:00Z,"902 S 25TH ST, 7, MILWAUKEE, WI, 53204-1040",NUISANCE VEHICLE ON PRIVATE PROPERTY,2025-06-20T00:00:00Z,A BLUE SEDAN BEEN PARKED HERE FOR MONTHS WITH EXPIRED PLATES OR TAGS AND NO ONE HAS INFORMATION ON WHO OWNS IT.,1,"902 S 25TH ST, 7, MILWAUKEE, WI, 53204-1040","c(-87.944610783804, 43.021686092495)",21,CLARKE SQUARE,5,CLOSED
1451,2025-06-19T00:00:00Z,"902 S 25TH ST, 1, MILWAUKEE, WI, 53204-1040",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-06-20T00:00:00Z,I SEE LITTER ON THE NORTHSIDE END OF THE BUILDING TRASH ALL OVER THE GROUND,1,"902 S 25TH ST, 1, MILWAUKEE, WI, 53204-1040","c(-87.94464749654, 43.021708723633)",21,CLARKE SQUARE,5,CLOSED
1452,2025-06-19T00:00:00Z,"3283 N 36TH ST, MILWAUKEE, WI, 53216-3715",BROKEN BRANCH DOWN - BLOCKING STREET,2025-06-19T00:00:00Z,NA,0,"3283 N 36TH ST, MILWAUKEE, WI, 53216-3715","c(-87.95879103614, 43.07878240155)",140,ROOSEVELT GROVE,4,CLOSED
1453,2025-06-19T00:00:00Z,"3340 N 86TH ST, MILWAUKEE, WI, 53222-3738",STREET LIGHT OUT,NA,STREET LIGHTS OUT ON N86TH STREET BETWEEN CONCORDIA AND LISBON,48,"3340 N 86TH ST, MILWAUKEE, WI, 53222-3738","c(-88.019822606826, 43.079788900483)",79,KOPS PARK,6,OPEN
1454,2025-06-19T00:00:00Z,"1014 E PEARSON ST, MILWAUKEE, WI, 53202-1525",GARBAGE CART: DAMAGED,NA,GARBAGE BINS HAVE HOLES ON TOP AND BOTTOM MAKING THEM ACCESSIBLE FOR RODENTS TO PILFER. SYSTEM ONLY ALLOWS UPLOAD OF ONE PHOTO.,48,"1014 E PEARSON ST, MILWAUKEE, WI, 53202-1525","c(-87.898929998232, 43.053888274847)",90,LOWER EAST SIDE,6,OPEN
1455,2025-06-19T00:00:00Z,"3458 W FOREST HOME AV, MILWAUKEE, WI, 53215-0000",CLOGGED CATCH BASIN/SURFACE FLOODING,2025-06-20T00:00:00Z,"CLOGGED DRAIN, ROCKS N STUFF. (BRIDGE)",1,"3458 W FOREST HOME AV, MILWAUKEE, WI, 53215-0000","c(-87.957771629075, 42.996089478487)",82,LAYTON PARK,6,CLOSED
1456,2025-06-19T00:00:00Z,"9201 W HEATHER AV, MILWAUKEE, WI, 53224-2419",POTHOLES,NA,LARGE POTHOLES ON STREET IN FRONT OF PFERD CAUSING HAZARDS FOR EMPLOYEES.  LARGE PIECES OF ROAD ASPHALT IN STREET.  PFERD SAFETY MANAGER,48,"9201 W HEATHER AV, MILWAUKEE, WI, 53224-2419","c(-88.025998979819, 43.173046667675)",189,GRANVILLE STATION,6,OPEN
1457,2025-06-19T00:00:00Z,"2628 N LAKE DR, MILWAUKEE, WI, 53211-3837",BROKEN BRANCH DOWN - NOT BLOCKING,2025-06-20T00:00:00Z,A LARGE BRANCH HAS BROKEN OFF A TREE ON THE CITY TREE LAWN IN FRONT OF OUR HOUSE. THE BRANCH IS IN OUR DRIVEWAY AND IN THE STREET.,1,"2628 N LAKE DR, MILWAUKEE, WI, 53211-3837","c(-87.874742507876, 43.065451990378)",121,NORTHPOINT,6,CLOSED
1458,2025-06-19T00:00:00Z,"11914 W BENDER RD, MILWAUKEE, WI, 53225-1008",BROKEN BRANCH HANGING - OTHER,2025-06-20T00:00:00Z,BRANCH IS CURRENTLY STILL ATTACHED TO TREE. CAN FALL COMPLETELY OFF AND INJURE SOMEONE. ALSO DAMAGED SOME SHRUBS IN MY YARD.,1,"11914 W BENDER RD, MILWAUKEE, WI, 53225-1008","c(-88.060582377045, 43.13201218058)",125,PARK KNOLL,6,CLOSED
1459,2025-06-19T00:00:00Z,"2301 N LAKE DR, MILWAUKEE, WI, 53211-0000",POTHOLES,NA,TWO LARGE POTHOLES IN EASTBOUND BIKE LANE OF E. NORTH AVE. NEAR THE INTERSECTION WITH N. LAKE DR.,48,"2301 N LAKE DR, MILWAUKEE, WI, 53211-0000","c(-87.880790973027, 43.060755987214)",121,NORTHPOINT,6,OPEN
1460,2025-06-19T00:00:00Z,"5529 N 55TH ST, MILWAUKEE, WI, 53218-3213",BROKEN BRANCH HANGING OVER SIDEWALK,2025-06-20T00:00:00Z,2 BBH OVER THE SIDEWALK THE TREE IS ACROSS THE STREET OF THIS ADDRESS,1,"5529 N 55TH ST, MILWAUKEE, WI, 53218-3213","c(-87.98146576061, 43.118185644559)",97,MC GOVERN PARK,6,CLOSED
